"","p.name","p.id","p.owner","track.name","track.id","added.at","track.duration","track.popularity","track.dance","track.energy","track.key","track.loudness","track.speechiness","track.acousticness","track.instrumentalness","track.liveness","track.valence","track.tempo"
"555","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Stain","4rOeRZiGZ5vVQQuXcMxz6g","2016-12-14T19:49:38Z",235573,34,0.47,0.614,3,-5.895,0.026,0.658,0.0245,0.167,0.364,100.082
"556","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Have You Ever?","6gG4hULg6jg7UzRSiqGuFn","2016-12-14T19:52:06Z",201280,35,0.468,0.933,7,-4.193,0.0421,0.12,0.00346,0.231,0.41,110.819
"557","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Condition 11:11","1ze24O8m1ZIbrxLafPCcMk","2016-12-15T21:28:01Z",187666,37,0.473,0.741,0,-9.178,0.0369,0.138,0.0182,0.122,0.813,110.729
"558","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Neighbors","0utlOiJy2weVl9WTkcEWHy","2016-12-15T22:39:20Z",216520,80,0.894,0.284,11,-13.002,0.33,0.358,0.000487,0.11,0.413,138.944
"559","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Btstu","49Gb56pcwiyxlp7QXQP6ij","2016-12-19T16:11:08Z",205333,41,0.562,0.47,6,-5.007,0.675,0.789,0.482,0.172,0.711,180.242
"560","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","L.S.D","6y6GFyjVFwWI7lJbbbF0hU","2016-12-19T17:07:10Z",217538,53,0.63,0.874,1,-4.183,0.0425,0.546,0.661,0.281,0.728,135.973
"561","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Look the Other Way","4G7unsBpr0B8Fau9QfdQtl","2016-12-19T21:49:30Z",180333,48,0.566,0.833,0,-6.233,0.0316,0.0253,0.0103,0.161,0.547,119.886
"562","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Drunk Drivers/Killer Whales","2os0aK782bakCPmjow0SU0","2016-12-23T21:24:59Z",374653,61,0.534,0.414,2,-7.952,0.0403,0.218,2.11e-06,0.103,0.458,117.079
"563","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Lost / Inside Our Minds","4kCSKIFIBo9DMtslnz3tMY","2016-12-26T15:49:04Z",228050,48,0.477,0.273,0,-13.074,0.0419,0.422,0.000141,0.141,0.101,168.597
"564","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","gray","1hY2x6XdICukS68YMQUaJ2","2016-12-26T16:39:35Z",183157,44,0.803,0.582,8,-4.734,0.11,0.419,0.000117,0.17,0.407,95.026
"565","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","You're Smiling (But I Don't Believe You)","5qZVuornKKdSdsHPnsJjWT","2016-12-26T16:51:22Z",213252,46,0.432,0.0993,0,-14.688,0.0459,0.981,0.0287,0.132,0.145,81.436
"566","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Emotions And Math","6Kb8WLckgaTdAVCViYliPx","2016-12-26T17:40:25Z",197266,49,0.683,0.554,5,-6.496,0.0316,0.368,3.82e-06,0.107,0.671,108.596
"567","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Ordinary People","0LkyJkCQMPYf1Adedq2Kfh","2016-12-26T20:09:13Z",222523,33,0.398,0.631,8,-6.782,0.0264,0.000311,0.902,0.307,0.418,93.928
"568","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Caroline","5GFDrUTLGJix84sNhjCG0g","2016-12-26T21:52:39Z",209746,85,0.945,0.394,10,-8.571,0.492,0.303,0,0.131,0.718,120.058
"569","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Creature Comfort","11AO51800ASpJAGvmNHWfa","2016-12-27T17:42:05Z",227119,41,0.782,0.61,0,-5.441,0.0292,0.134,1.88e-05,0.1,0.847,119.948
"570","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Higher Ground","0JMk9csEVM46TH2OwFU5aY","2016-12-27T19:33:46Z",197419,38,0.742,0.685,8,-7.245,0.0633,0.0291,0.00918,0.109,0.454,123.972
"571","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Ultralight Beam","1eQBEelI2NCy7AUTerX0KS","2016-12-30T16:21:28Z",320680,74,0.596,0.393,8,-8.714,0.383,0.637,0,0.539,0.363,107.425
"572","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Turn Around","371ziu4mw0CPLLGacS8UC4","2017-01-03T14:37:19Z",233255,38,0.724,0.374,0,-8.895,0.0642,0.38,0.117,0.149,0.706,160.024
"573","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","In / Out - Baardsen Remix","2D68vwpabaYmUoyphL54ny","2017-01-03T14:37:23Z",223306,43,0.574,0.884,0,-5.1,0.28,0.00786,0.00854,0.0781,0.501,99.504
"574","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","I'm Here Now (Bonus Track)","44sEAdtNFVKGybOEwLcage","2017-01-03T14:37:26Z",385120,45,0.634,0.629,5,-8.205,0.0322,0.327,0.168,0.0652,0.486,85.949
"575","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Ward 8","6CjbckQA6KjhYQrU60BpXJ","2017-01-03T22:47:42Z",158241,27,0.36,0.176,0,-13.543,0.048,0.236,0.0235,0.172,0.0396,85.799
"576","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Don't You Cry For Me","6fhEYtnORqxaEoxSrMH2bx","2017-01-05T18:33:14Z",256333,65,0.41,0.648,7,-4.469,0.0362,0.503,0,0.219,0.342,60.391
"577","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Home (Pt. 1 & 2)","42oJJ5i5Rx6ky4WN33kiFK","2017-01-06T16:41:00Z",327328,42,0.52,0.214,6,-12.187,0.04,0.341,0.12,0.223,0.038,142.062
"578","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Alright","5nUZQO1izXjxEjAW7zNk4j","2017-01-06T20:10:37Z",145798,27,0.742,0.658,6,-6.515,0.0347,0.292,0.00114,0.287,0.617,122.005
"579","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Wake The Dead","0Jm5Utz10D7AMXuJIyO2Pu","2017-01-06T20:17:42Z",211858,38,0.609,0.404,9,-11.905,0.0279,0.89,0.85,0.106,0.193,97.924
"580","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Muizenberg","6rtpM3tCG6JwBqSFagJsmp","2017-01-09T20:17:58Z",186978,40,0.496,0.578,4,-7.71,0.0417,0.00241,0.598,0.103,0.294,81.998
"581","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Nelly","5VPFATm85G3P04Q5g8yxqr","2017-01-10T16:45:15Z",200655,54,0.901,0.364,11,-7.183,0.198,0.606,0,0.106,0.797,122.064
"582","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Naturally Lazy","2c7j1qDxDmESkF7RM46xn6","2017-01-16T20:10:04Z",170280,1,0.419,0.639,11,-5.798,0.0379,0.362,0.45,0.0326,0.641,170.9
"583","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","She's Gonna Leave You","7KZOW7vBKDUPqvqXiPwoeK","2017-01-16T21:21:37Z",220000,42,0.536,0.714,0,-4.409,0.0326,0.0879,0.00168,0.134,0.342,119.963
"584","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","When It Comes to You","1CCWrLcgpqXAc9JZuUyPtA","2017-01-16T21:27:49Z",168746,38,0.413,0.533,0,-7.01,0.0331,0.418,0,0.108,0.22,117.582
"585","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Lost","4k53sowJqi2NH232HYEj0b","2017-01-16T21:54:38Z",183087,43,0.647,0.444,5,-6.781,0.0322,0.829,0,0.236,0.377,108.625
"586","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Saved","6Hf1P9AHMH3ngy73RVAUdm","2017-01-17T18:36:40Z",208981,77,0.734,0.44,10,-10.246,0.172,0.231,0,0.0962,0.544,81.071
"587","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Sleep Easy","3BNOUOBJVZJQM9O4ddbgR2","2017-01-19T16:09:22Z",259140,36,0.693,0.767,5,-6.902,0.0233,0.0339,0.678,0.198,0.909,105.054
"588","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Paul","1uP8UVMXcTJn28TbhfR2Wo","2017-01-20T21:14:26Z",183894,57,0.483,0.263,11,-11.541,0.0401,0.199,0.000306,0.109,0.164,123.453
"589","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","thankful","3zC9vFPrDqdP7LKyQDOMgg","2017-01-23T16:27:48Z",146861,45,0.765,0.0813,9,-20.627,0.0882,0.504,1.95e-06,0.0682,0.21,106.018
"590","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Marinade","6hEgxs180paMoUGrHQKarf","2017-01-23T18:46:24Z",237961,56,0.673,0.733,2,-6.506,0.0249,0.194,0.0122,0.106,0.691,110.163
"591","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","To Move On","45p2GHxGHM682heM4yW02M","2017-01-23T19:25:27Z",214764,27,0.593,0.332,9,-7.609,0.0399,0.701,0.019,0.162,0.707,190.129
"592","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Live Wire","5jNykolgh8kaC2yqyzVM0E","2017-01-24T22:14:35Z",266651,38,0.383,0.562,4,-5.876,0.0356,0.102,0.46,0.129,0.309,133.075
"593","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Sheep","7412fpVfB2PSSb1nENQczC","2017-01-26T18:16:00Z",215180,64,0.498,0.502,2,-8.052,0.0371,0.891,0.000907,0.0716,0.301,81.169
"594","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Lights","41FCvDED2QWO38h5IG0X8l","2017-01-26T20:27:15Z",224000,40,0.433,0.268,0,-12.796,0.069,0.724,0.105,0.0983,0.135,83.676
"595","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Song for No One","15JHH5FBawCL7DmCcUxlUp","2017-01-27T16:40:51Z",248746,52,0.708,0.818,0,-6.545,0.0328,0.00979,0.0964,0.188,0.622,113.954
"596","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","goosebumps","6gBFPUFcJLzWGx4lenP6h2","2017-01-30T00:41:21Z",243836,89,0.841,0.728,7,-3.37,0.0484,0.0847,0,0.149,0.43,130.049
"597","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Down in Flames","0hRYdaKG1LD7rYcFOV3Amz","2017-01-31T19:05:23Z",187508,73,0.818,0.381,8,-8.241,0.153,0.067,0.0267,0.0961,0.0538,137.093
"598","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Hallucinating","39Qv03aCbWnguEMWzUDao2","2017-02-01T14:57:35Z",218134,58,0.772,0.765,9,-6.281,0.0452,0.112,0.00718,0.0998,0.657,107.015
"599","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","When I'm Down","556l9P7WVZVyYUBjT1YFTT","2017-02-03T15:56:07Z",164680,63,0.827,0.769,7,-4.058,0.126,0.209,9.54e-05,0.091,0.494,93.986
"600","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","I Wish I Knew How It Would Feel to Be Free","617BX2z1ctbswU1xjU3LRW","2017-02-06T03:37:03Z",188893,51,0.654,0.483,10,-10.028,0.0509,0.709,0,0.102,0.597,120.673
"601","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Misty Morning","5ZaQW8tvH33GVJ0E3sLz2w","2017-02-06T18:53:37Z",156958,41,0.696,0.299,7,-11.433,0.0354,0.55,0.00014,0.131,0.222,143.188
"602","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Theoretical Girls","2Sguw1FGHcCoh9bsZJyClS","2017-02-06T19:37:18Z",234735,36,0.488,0.409,2,-7.844,0.0237,0.0134,0.0603,0.15,0.0677,91.514
"603","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Janet","43aMD4lmGcCfoy2x9gZ80p","2017-02-06T20:08:50Z",265721,38,0.787,0.28,10,-11.492,0.138,0.645,0.00432,0.137,0.295,143.99
"604","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Wavy Gravy","0fEYAeDFrodKVqVVRpKdxm","2017-02-06T20:19:10Z",227765,47,0.33,0.546,7,-9.987,0.0392,0.244,0.000306,0.228,0.424,100.045
"605","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Silkk da Shocka (feat. Syd)","5f6esnDQcBiFAm8iMfkw12","2017-02-06T21:43:35Z",166086,59,0.59,0.602,8,-8.195,0.413,0.577,6.59e-06,0.643,0.728,121.986
"606","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Tity and Dolla (feat. Hugh Augustine & Jay Rock)","2NoKRHt8LVpnQMVl3TPwvu","2017-02-06T21:46:20Z",298035,63,0.717,0.602,0,-9.441,0.323,0.324,1.1e-05,0.0923,0.542,124.003
"607","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Aoyama","1UJ3nR4mKoQqLHOt30tjRd","2017-02-08T15:03:22Z",179104,3,0.599,0.711,6,-7.659,0.0416,0.113,0.846,0.103,0.0853,133.971
"608","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Holy Toledo","7vlX33qkhVUSMUe0wpTOyc","2017-02-08T16:57:44Z",320075,51,0.455,0.515,1,-7.689,0.0252,0.0082,0.251,0.137,0.216,86.944
"609","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Come On Thru","5frCBQrLAyk5tBSirdUJTu","2017-02-13T16:44:52Z",251158,27,0.62,0.625,0,-7.195,0.035,0.0652,0.0622,0.244,0.267,123.979
"610","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Hangout with You","5yknKoqiNoJnVjxu68vkAU","2017-02-13T20:43:20Z",106706,27,0.617,0.634,4,-9.484,0.149,0.461,0.00356,0.0437,0.266,132.697
"611","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Alabama West","66Te5H0WmxMqxvSouLnRcd","2017-02-15T17:27:54Z",78946,26,0.397,0.514,7,-7.541,0.0364,0.372,0.161,0.32,0.255,94.734
"612","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","A lot","0CsMyYqXKbdznGEXSjSroo","2017-02-15T18:19:29Z",205539,54,0.775,0.6,0,-8.792,0.0857,0.023,1.85e-05,0.125,0.534,148.032
"613","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Half Ton Load","6RibjS2GLLIonTajhSRVnf","2017-02-17T14:46:26Z",229773,28,0.651,0.279,0,-11.159,0.0285,0.386,0.0178,0.101,0.256,102
"614","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","How Great (feat. Jay Electronica & My cousin Nicole)","0OT0cCKbSmSMRvyWeqEFBq","2017-02-18T20:12:38Z",337423,70,0.439,0.483,2,-9.449,0.315,0.477,0,0.553,0.303,78.442
"615","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Milk","5ky0mOkyXqYWTgT3em3zor","2017-02-20T15:12:16Z",195694,35,0.659,0.643,7,-8.228,0.0278,0.238,0.703,0.0791,0.422,98.896
"616","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Hello","7jd5uEZmDFhIzHkvAbMHMC","2017-02-20T15:15:29Z",105058,36,0.744,0.597,2,-8.41,0.0754,0.424,0.00418,0.0996,0.792,81.451
"617","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Living Single","36xxq7VDZZsGwARsn6Clo7","2017-02-20T15:47:57Z",276346,73,0.717,0.618,11,-5.419,0.315,0.214,0,0.108,0.723,79.862
"618","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Bulldozer","7m7R4lFsuILhmMCnyXhfVb","2017-02-20T15:59:32Z",167758,35,0.606,0.297,7,-15.984,0.0978,0.264,0.821,0.11,0.443,174.243
"619","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Sittin' In My Car - Original Album Mix","0JBewRxVX4N4jMoj94RlMD","2017-02-20T16:12:10Z",226653,42,0.773,0.685,11,-12.118,0.269,0.104,3.42e-05,0.107,0.817,96.902
"620","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Hiding In The Melody","3Uej3YvulV3pOZNx7EQ7Si","2017-02-21T15:07:11Z",446760,32,0.218,0.722,4,-4.901,0.0369,0.00708,0.121,0.0206,0.343,137.2
"621","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Easy","6xmM3uyLgKgH2ZyfFBR4vI","2017-02-21T18:41:46Z",320000,53,0.717,0.29,5,-8.375,0.129,0.432,0.00128,0.142,0.26,89.968
"622","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Fool","2yOj1pyRC3NcvQyeZ3yAcL","2017-02-21T20:35:57Z",124021,58,0.511,0.436,9,-10.254,0.0409,0.301,7.12e-05,0.255,0.346,120.207
"623","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","1612","39rHfrVqCX6A55GF7uOZSC","2017-02-21T22:01:27Z",199639,58,0.678,0.392,0,-11.328,0.274,0.177,0.0045,0.0839,0.721,171.274
"624","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Hamilton Road","5q5kJjS2PE1gPS9AH9T2oF","2017-02-21T22:03:36Z",144773,48,0.6,0.77,1,-5.209,0.0278,0.348,0.95,0.168,0.764,111.127
"625","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Keep It Together","4DUSc3a9e0OT1OsSDfpLQk","2017-02-22T19:35:13Z",147293,35,0.53,0.884,5,-5.167,0.0351,0.0276,0.229,0.121,0.7,108.868
"626","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Black Francis","16dEB7EeEufDoo0QFXRn7p","2017-02-22T20:14:35Z",158133,47,0.506,0.897,4,-4.223,0.0427,0.000186,0.000418,0.17,0.633,121.247
"627","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Double Feature","2IemL6UgkbZXdpHNhsO1Dp","2017-02-22T20:42:50Z",438333,43,0.562,0.706,4,-6.99,0.0409,0.000136,0.246,0.117,0.528,121.687
"628","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Tonight I'll Be Staying Here With You - Recorded at Spotify Studios NYC","0CLtsfTgbVXORxfwqUbcVc","2017-02-25T01:06:18Z",215237,50,0.496,0.752,9,-5.112,0.0583,0.558,0.0166,0.0334,0.582,156.385
"629","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Basically","1QEoGdSXX8XEcZCk8P8UNy","2017-02-25T01:20:11Z",167493,45,0.711,0.536,6,-12.403,0.0451,0.218,0.688,0.0658,0.586,120.011
"630","winter 2016 thank god it's almost over","0yWFqIABouM7zFGrx4F6Kz","122715968","Arthur (Theme From)","5msk6LkdeSuwsYjteOsnzI","2017-02-27T15:50:20Z",169442,40,0.644,0.488,8,-11.847,0.0882,0.245,0.029,0.192,0.437,158.61
"631","Love, Sex & Water","37i9dQZF1DWX3387IZmjNa","spotify","LOVE. FEAT. ZACARI.","6PGoSes0D9eUDeeAafB2As","2017-04-16T05:29:11Z",213400,89,0.798,0.582,10,-7.38,0.103,0.29,0,0.153,0.782,126.075
"632","Love, Sex & Water","37i9dQZF1DWX3387IZmjNa","spotify","4422","2fkeWbM6iqTw7oGHTYm2lw","2017-04-16T05:29:11Z",186293,83,0.621,0.247,11,-12.291,0.0393,0.499,0.0239,0.113,0.214,111.974
"633","Love, Sex & Water","37i9dQZF1DWX3387IZmjNa","spotify","Right My Wrongs","5rgrBsAFYMun6yhtnLKRPz","2017-04-16T05:29:11Z",249320,76,0.538,0.449,1,-8.078,0.0463,0.344,0,0.157,0.287,132.639
"634","Love, Sex & Water","37i9dQZF1DWX3387IZmjNa","spotify","Selfish","3HTNVAGqm7Y6b45PgB1Rxv","2017-04-16T05:29:11Z",245604,73,0.638,0.6,1,-5.84,0.0438,0.114,0,0.187,0.04,101.981
"635","Love, Sex & Water","37i9dQZF1DWX3387IZmjNa","spotify","Losin Control","1jkIErXa3YNUX5QIyO6GGR","2017-04-16T05:29:11Z",237506,84,0.759,0.245,6,-6.545,0.138,0.515,0.000154,0.102,0.225,96.992
"636","Love, Sex & Water","37i9dQZF1DWX3387IZmjNa","spotify","Redbone","3kxfsdsCpFgN412fpnW85Y","2017-04-16T05:29:11Z",326933,86,0.743,0.359,1,-10.401,0.0794,0.199,0.00611,0.137,0.588,160.083
"637","Love, Sex & Water","37i9dQZF1DWX3387IZmjNa","spotify","True Colors","1oGdVdYjeQvojGKDddxLQQ","2017-04-16T05:29:11Z",206013,77,0.68,0.429,1,-8.297,0.218,0.299,0,0.195,0.61,76.806
"638","Love, Sex & Water","37i9dQZF1DWX3387IZmjNa","spotify","LUST.","06FCvd7rrRcF3DdvWH5Isp","2017-04-16T05:29:11Z",307880,86,0.651,0.562,3,-9.431,0.515,0.198,0,0.108,0.587,94.011
"639","Love, Sex & Water","37i9dQZF1DWX3387IZmjNa","spotify","Location","6XOin64PR2Oj4W0tO8GOQv","2017-04-16T05:29:11Z",224000,32,0.764,0.262,1,-17.074,0.446,0.455,0.0249,0.104,0.325,80.047
"640","Love, Sex & Water","37i9dQZF1DWX3387IZmjNa","spotify","Come and See Me (feat. Drake)","1wZqJM5FGDEl3FjHDxDyQd","2017-04-16T05:29:11Z",235477,81,0.717,0.347,11,-10.265,0.0636,0.0511,2.43e-06,0.087,0.0593,84.987
"641","Love, Sex & Water","37i9dQZF1DWX3387IZmjNa","spotify","Nothings Into Somethings","6MbH1QiphMCPTqVEVC7UYi","2017-04-16T05:29:11Z",153724,81,0.76,0.227,11,-8.327,0.15,0.379,0.0017,0.355,0.262,96.912
"642","Love, Sex & Water","37i9dQZF1DWX3387IZmjNa","spotify","Biking","2q0VexHJirnUPnEOhr2DxK","2017-04-16T05:29:11Z",277520,78,0.673,0.463,2,-7.247,0.191,0.681,4.9e-06,0.0907,0.27,147.981
"643","Love, Sex & Water","37i9dQZF1DWX3387IZmjNa","spotify","Weekend (feat. Miguel)","6GnhWMhgJb7uyiiPEiEkDA","2017-04-16T05:29:11Z",208080,77,0.843,0.435,8,-8.442,0.178,0.47,0,0.147,0.195,120.058
"644","Love, Sex & Water","37i9dQZF1DWX3387IZmjNa","spotify","Exchange","43PuMrRfbyyuz4QpZ3oAwN","2017-04-16T05:29:11Z",194613,83,0.53,0.433,6,-10.598,0.185,0.108,0,0.135,0.272,160.14
"645","Love, Sex & Water","37i9dQZF1DWX3387IZmjNa","spotify","Pull Up","5unrEQAcX0FWaXtIXLTklI","2017-04-16T05:29:11Z",210967,66,0.668,0.853,2,-3.482,0.163,0.0159,0,0.335,0.373,110.951
"646","Love, Sex & Water","37i9dQZF1DWX3387IZmjNa","spotify","G N Ya Life","3QcM881t9cLHyUSt7xZbxE","2017-04-16T05:29:11Z",213948,47,0.685,0.639,4,-7.526,0.186,0.19,0,0.24,0.393,87.048
"647","Love, Sex & Water","37i9dQZF1DWX3387IZmjNa","spotify","Teenage Fever","6n3HGiq4v35D6eFOSwqYuo","2017-04-16T05:29:11Z",219692,85,0.768,0.282,8,-10.348,0.0863,0.11,0.0208,0.113,0.175,97.043
"648","Love, Sex & Water","37i9dQZF1DWX3387IZmjNa","spotify","Poetic Justice","2P3SLxeQHPqh8qKB6gtJY2","2017-04-16T05:29:11Z",300160,73,0.777,0.564,6,-9.984,0.412,0.159,0,0.251,0.664,135.92
"649","Love, Sex & Water","37i9dQZF1DWX3387IZmjNa","spotify","Lotus Flower Bomb - feat. Miguel","4D0Byc3cOz9ywxlo78K3qr","2017-04-16T05:29:11Z",213253,63,0.512,0.598,9,-4.959,0.115,0.611,0,0.0881,0.333,70.189
"650","Love, Sex & Water","37i9dQZF1DWX3387IZmjNa","spotify","Selfish","2Ce5IyMlVRVvN997ZJjJJA","2017-04-16T05:29:11Z",251422,92,0.415,0.369,8,-10.044,0.0741,0.0303,7.64e-06,0.383,0.0951,95.746
"651","Love, Sex & Water","37i9dQZF1DWX3387IZmjNa","spotify","LOYALTY. FEAT. RIHANNA.","6SwRhMLwNqEi6alNPVG00n","2017-04-16T05:29:11Z",227360,89,0.681,0.541,9,-8.926,0.055,0.0224,0,0.167,0.424,110.803
"652","Love, Sex & Water","37i9dQZF1DWX3387IZmjNa","spotify","Needed Me","1Tt4sE4pXi57mTD1GCzsqm","2017-04-16T05:29:11Z",191600,80,0.688,0.325,5,-8.083,0.251,0.107,0,0.0837,0.274,110.888
"653","Love, Sex & Water","37i9dQZF1DWX3387IZmjNa","spotify","Playing Games","6BqGkuKAU9StX6Wyp5JvGg","2017-04-16T05:29:11Z",238277,49,0.837,0.584,6,-5.539,0.261,0.226,0,0.0764,0.264,129.983
"654","Love, Sex & Water","37i9dQZF1DWX3387IZmjNa","spotify","Paris (Who Taught You)","3ALi74ohQ9DqiMDEs5jX5o","2017-04-16T05:29:11Z",227013,62,0.835,0.312,0,-7.13,0.121,0.44,0,0.0548,0.124,128.888
"655","Love, Sex & Water","37i9dQZF1DWX3387IZmjNa","spotify","Prblms","6JRI4BKfX5dOJZcWYFUehV","2017-04-16T05:29:11Z",247067,10,0.754,0.408,9,-6.49,0.108,0.0169,0.00069,0.183,0.169,103.041
"656","Love, Sex & Water","37i9dQZF1DWX3387IZmjNa","spotify","Love Yourz","4gkl7QbQvBd3TM9PhlWFkI","2017-04-16T05:29:11Z",211680,73,0.502,0.623,8,-8.812,0.441,0.609,0,0.119,0.416,75.555
"657","Love, Sex & Water","37i9dQZF1DWX3387IZmjNa","spotify","Bambi","38nqV0MzbqP7ZxsIHbKu31","2017-04-16T05:29:11Z",250000,53,0.748,0.623,5,-5.08,0.0285,0.109,0,0.15,0.194,105.045
"658","Love, Sex & Water","37i9dQZF1DWX3387IZmjNa","spotify","The Morning","6u0dQik0aif7FQlrhycG1L","2017-04-16T05:29:11Z",312426,72,0.661,0.556,6,-7.574,0.0377,0.308,0,0.104,0.194,120.033
